id,time,latitude,longitude,wifi,addr
53,27MAR2013:00:09:06,43.70660750,-72.28702270,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,05APR2013:23:36:56,43.70560740,-72.28315370,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,05APR2013:23:56:56,43.70555080,-72.28318990,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:00:16:56,43.70557370,-72.28314970,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:00:36:56,43.70555070,-72.28317790,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:00:56:56,43.70555360,-72.28316510,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:01:16:56,43.70556020,-72.28317170,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:01:36:56,43.70553420,-72.28321020,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:01:56:53,43.70539743,-72.28292154,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:02:16:56,43.70553200,-72.28317260,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:02:36:56,43.70553190,-72.28316370,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:02:56:56,43.70547490,-72.28317930,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:03:16:56,43.70556450,-72.28314870,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:03:36:56,43.70555360,-72.28316120,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:03:56:56,43.70547540,-72.28318100,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:04:16:56,43.70556190,-72.28315740,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:04:36:56,43.70552400,-72.28318850,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:04:56:56,43.70551940,-72.28316540,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:05:16:56,43.70553330,-72.28317130,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:05:36:56,43.70551160,-72.28316910,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:05:56:56,43.70555720,-72.28318140,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:06:16:56,43.70555770,-72.28316160,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:06:36:49,43.70551011,-72.28304008,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:06:56:56,43.70547230,-72.28318550,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:07:16:53,43.70545751,-72.28302364,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:07:36:04,43.70558331,-72.28287835,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:07:56:56,43.70546020,-72.28318440,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:08:16:56,43.70548620,-72.28319250,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:08:36:56,43.70545940,-72.28317690,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:08:56:56,43.70546760,-72.28319030,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:09:16:56,43.70550830,-72.28317330,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:09:36:56,43.70553360,-72.28318300,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:09:56:56,43.70552630,-72.28315730,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:10:16:56,43.70552090,-72.28316680,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:10:36:56,43.70558290,-72.28317880,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:10:56:56,43.70551670,-72.28318860,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:11:16:56,43.70553570,-72.28319370,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:11:36:56,43.70560370,-72.28319640,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:11:56:56,43.70557290,-72.28316220,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:12:16:56,43.70551110,-72.28318630,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:12:36:56,43.70545760,-72.28320580,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:12:56:56,43.70550120,-72.28318990,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:13:16:56,43.70552960,-72.28319670,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:13:36:56,43.70552860,-72.28319200,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:13:56:56,43.70546760,-72.28319110,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:14:16:56,43.70551780,-72.28317340,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:14:36:56,43.70549480,-72.28317990,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:14:56:56,43.70553830,-72.28317150,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:15:16:56,43.70557570,-72.28315980,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:15:36:56,43.70547980,-72.28317480,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:17:24:50,43.70555780,-72.28317940,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:17:44:53,43.70558750,-72.28317430,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:18:04:53,43.70558490,-72.28317560,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:18:24:53,43.70558620,-72.28314130,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:18:44:53,43.70559250,-72.28312350,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:19:03:05,43.70559120,-72.28316650,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:19:24:53,43.70558040,-72.28315460,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:19:44:53,43.70559640,-72.28314680,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:20:04:53,43.70560610,-72.28317840,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:20:24:53,43.70543842,-72.28285927,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:20:44:53,43.70603880,-72.28331050,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:21:44:53,43.70554960,-72.28321580,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:22:04:53,43.70552530,-72.28316210,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:22:24:53,43.70559430,-72.28315700,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:22:44:53,43.70556100,-72.28319810,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:23:04:53,43.70560040,-72.28316060,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,06APR2013:23:04:54,43.70559140,-72.28314790,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:01:04:53,43.70555630,-72.28322810,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:01:24:53,43.70558670,-72.28322900,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:01:44:53,43.70557180,-72.28320730,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:02:04:53,43.70557450,-72.28318700,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:02:24:53,43.70554750,-72.28317020,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:02:44:53,43.70557640,-72.28316310,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:03:04:53,43.70557540,-72.28317780,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:03:24:53,43.70555850,-72.28315990,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:03:44:53,43.70558030,-72.28315000,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:04:04:53,43.70556950,-72.28315320,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:04:24:53,43.70556480,-72.28317350,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:04:44:53,43.70556420,-72.28315810,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:05:04:53,43.70556340,-72.28318770,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:05:24:53,43.70559170,-72.28315240,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:05:44:53,43.70559060,-72.28316360,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:06:04:53,43.70558450,-72.28315150,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:06:24:53,43.70557340,-72.28314490,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:06:44:53,43.70557260,-72.28314180,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:07:04:53,43.70559250,-72.28312910,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:07:24:53,43.70555590,-72.28314960,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:07:44:53,43.70556770,-72.28320160,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:08:04:53,43.70552620,-72.28316310,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:08:24:53,43.70557860,-72.28315900,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:08:44:53,43.70554623,-72.28315099,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:09:04:53,43.70557520,-72.28315610,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:09:24:53,43.70555620,-72.28316360,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:09:44:53,43.70557530,-72.28315880,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:10:04:53,43.70557430,-72.28314480,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:10:24:53,43.70559110,-72.28317640,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:10:43:04,43.70562329,-72.28315321,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:11:04:53,43.70560340,-72.28313940,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:11:24:53,43.70559350,-72.28318380,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:11:44:53,43.70611350,-72.28329910,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:12:04:53,43.70611000,-72.28331770,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:12:24:53,43.70608940,-72.28330030,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:12:43:54,43.70612220,-72.28329260,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:13:04:53,43.70613660,-72.28329520,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:13:24:53,43.70612460,-72.28329020,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:13:44:53,43.70612560,-72.28328220,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:14:04:53,43.70611880,-72.28330260,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:14:24:53,43.70610610,-72.28331150,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:14:44:53,43.70613460,-72.28331550,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:15:04:53,43.70614400,-72.28331450,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:15:24:53,43.70613470,-72.28331350,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:15:44:53,43.70612340,-72.28331460,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:16:04:53,43.70613630,-72.28329780,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:16:24:53,43.70614430,-72.28327270,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:16:44:53,43.70612690,-72.28329700,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:17:04:50,43.63235373,-72.30667657,,I 89; Lebanon; Grafton County; New Hampshire; 03784; United States of America
53,07APR2013:17:04:52,43.63217872,-72.30748909,,I 89; Lebanon; Grafton County; New Hampshire; 03784; United States of America
53,07APR2013:20:03:04,43.66374342,-72.24685879,,Hanover St; Lebanon; Grafton County; New Hampshire; nh; United States of America
53,07APR2013:20:10:25,43.70527540,-72.28313700,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:20:44:53,43.70617270,-72.28331040,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:21:04:53,43.70614700,-72.28331180,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:21:24:53,43.70615800,-72.28330640,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:21:44:53,43.70611320,-72.28331450,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:22:04:53,43.70613740,-72.28329280,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:22:24:53,43.70611750,-72.28329730,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:22:44:53,43.70617230,-72.28329120,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:23:04:53,43.70616950,-72.28328620,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:23:23:59,43.70615380,-72.28330330,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,07APR2013:23:44:53,43.70616010,-72.28332650,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:00:04:53,43.70615940,-72.28330690,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:00:24:53,43.70616340,-72.28330510,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:00:43:01,43.70618190,-72.28328110,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:01:04:53,43.70615010,-72.28328930,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:01:24:53,43.70615080,-72.28330710,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:01:44:53,43.70616620,-72.28331050,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:02:04:53,43.70618310,-72.28331300,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:02:24:53,43.70616470,-72.28329870,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:02:44:53,43.70616650,-72.28328470,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:03:04:53,43.70614520,-72.28331680,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:03:24:53,43.70614830,-72.28329930,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:03:44:53,43.70615620,-72.28331670,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:04:04:53,43.70614310,-72.28330420,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:04:24:53,43.70617170,-72.28329470,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:04:43:04,43.70614190,-72.28330880,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:05:04:53,43.70612010,-72.28330780,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:05:24:53,43.70611000,-72.28329590,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:05:43:54,43.70611960,-72.28331250,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:06:04:53,43.70612220,-72.28328540,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:06:24:53,43.70616380,-72.28329130,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:06:44:53,43.70611310,-72.28330630,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:07:04:53,43.70617760,-72.28329510,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:07:24:53,43.70614370,-72.28330610,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:07:44:46,43.70622757,-72.28331877,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:08:04:53,43.70616200,-72.28330950,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:08:24:53,43.70613120,-72.28331040,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:08:40:30,43.70612900,-72.28330690,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:09:04:53,43.70615270,-72.28331020,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:09:24:53,43.70559500,-72.28322930,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:09:44:53,43.70558070,-72.28316130,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:10:04:53,43.70870310,-72.28366380,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:10:44:53,43.70867660,-72.28361920,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:11:04:53,43.70867180,-72.28360240,,Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:11:24:53,43.70682800,-72.28701600,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:11:44:53,43.70688250,-72.28701040,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:12:04:53,43.70691640,-72.28696920,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:12:24:54,43.70665790,-72.28705430,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:12:44:53,43.70670860,-72.28715400,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:12:44:54,43.70674870,-72.28718050,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:15:24:43,43.70670730,-72.28712010,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:15:44:53,43.70668290,-72.28712740,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:16:04:53,43.70669370,-72.28713940,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:16:44:53,43.70668790,-72.28710880,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:17:04:53,43.70675490,-72.28739030,,Parker House; 5; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:17:24:53,43.70674010,-72.28726630,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:17:36:25,43.70663320,-72.28714290,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:18:04:53,43.70676310,-72.28722430,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:18:24:53,43.70672350,-72.28713130,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:18:44:53,43.70669390,-72.28707090,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:19:04:53,43.70666720,-72.28707790,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:19:24:53,43.70667540,-72.28711260,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:19:44:53,43.70795370,-72.28474810,,Former Dana Biomedical Library; 64; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:20:04:53,43.70613480,-72.28325160,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:20:24:43,43.70616190,-72.28331160,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:20:44:53,43.70613000,-72.28330240,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:21:04:53,43.70614490,-72.28330450,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:21:24:53,43.70614850,-72.28330580,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:21:44:53,43.70610330,-72.28332480,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:22:04:53,43.70609850,-72.28332470,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:22:24:53,43.70615600,-72.28332160,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:22:44:53,43.70611340,-72.28329830,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:23:04:53,43.70612980,-72.28332340,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:23:24:53,43.70611520,-72.28331180,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
53,08APR2013:23:44:53,43.70616510,-72.28328740,,18 North Park Street; 18; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
