id,time,latitude,longitude,wifi,addr
23,27MAR2013:13:07:19,43.70662970,-72.28704480,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:17:18:48,43.70559380,-72.28327590,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:17:38:48,43.70553750,-72.28332240,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:17:58:48,43.70554150,-72.28329770,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:18:18:48,43.70558490,-72.28331690,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:18:38:48,43.70563930,-72.28326260,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:18:58:48,43.70552420,-72.28328920,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:19:18:48,43.70552070,-72.28328240,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:19:38:48,43.70552670,-72.28329890,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:19:58:48,43.70557980,-72.28328300,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:20:18:48,43.70556580,-72.28326220,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:20:38:48,43.70554780,-72.28327690,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:20:58:48,43.70554790,-72.28328350,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:21:18:48,43.70552930,-72.28330480,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:21:38:48,43.70557430,-72.28325410,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:21:58:48,43.70555730,-72.28328890,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:22:18:48,43.70553550,-72.28331910,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:22:38:48,43.70557830,-72.28328490,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:22:58:48,43.70552860,-72.28330170,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:23:18:48,43.70560780,-72.28332190,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:23:38:48,43.70558490,-72.28332350,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,10APR2013:23:58:48,43.70559720,-72.28327050,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:00:18:48,43.70560380,-72.28334880,in[north-park],14 North Park Street; 14; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:00:38:48,43.70558710,-72.28326500,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:00:58:48,43.70559100,-72.28326880,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:01:18:48,43.70563100,-72.28332110,in[north-park],12 North Park Street; 12; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:01:38:48,43.70561900,-72.28327120,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:01:58:48,43.70559090,-72.28324680,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:02:18:48,43.70559080,-72.28324660,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:02:38:48,43.70554100,-72.28323500,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:02:58:48,43.70564240,-72.28332210,in[north-park],12 North Park Street; 12; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:03:18:48,43.70559900,-72.28325970,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:03:38:48,43.70556920,-72.28328100,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:03:58:48,43.70548460,-72.28328930,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:09:11:04,43.70528667,-72.28338562,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:12:59:03,43.70679375,-72.28613042,,Burke Hall Parking Lot; 41; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:15:39:02,43.70558192,-72.28324125,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:16:00:31,43.70534736,-72.28323360,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:16:39:02,43.70543968,-72.28315123,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:17:39:02,43.70545956,-72.28331934,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:18:18:35,43.70465097,-72.28850972,,Baker Lawn; Wentworth Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:21:58:59,43.70544760,-72.28326768,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:22:18:48,43.70558970,-72.28331370,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:22:38:48,43.70555620,-72.28330780,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:22:58:48,43.70555650,-72.28330230,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:23:18:48,43.70557280,-72.28331340,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:23:38:48,43.70556260,-72.28329870,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,11APR2013:23:58:48,43.70557200,-72.28329110,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:00:18:48,43.70555600,-72.28330180,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:00:38:48,43.70557140,-72.28328280,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:00:58:48,43.70559470,-72.28328580,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:01:18:48,43.70558470,-72.28330100,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:01:38:48,43.70553200,-72.28329030,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:01:58:48,43.70556490,-72.28330800,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:02:18:48,43.70556020,-72.28330230,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:02:38:48,43.70552530,-72.28329150,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:02:58:48,43.70554960,-72.28329960,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:03:18:48,43.70556770,-72.28330820,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:03:38:48,43.70558540,-72.28332610,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:03:58:48,43.70560430,-72.28332110,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:04:18:48,43.70557360,-72.28330830,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:04:38:48,43.70556470,-72.28329280,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:05:18:48,43.70877280,-72.28389120,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:05:38:48,43.70894920,-72.28396490,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:05:58:48,43.70871300,-72.28389840,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:06:18:49,43.70560050,-72.28329290,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:06:38:48,43.70556380,-72.28330930,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:06:58:48,43.70555610,-72.28329550,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:07:18:48,43.70540740,-72.28321590,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:07:38:48,43.70542220,-72.28318090,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:07:58:48,43.70542650,-72.28318070,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:08:18:48,43.70540160,-72.28319800,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:08:38:48,43.70542590,-72.28320490,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:08:58:48,43.70540680,-72.28320830,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:09:18:48,43.70541690,-72.28317500,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:09:38:48,43.70542280,-72.28320830,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:09:58:48,43.70542070,-72.28318760,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:10:18:48,43.70540600,-72.28318700,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:10:38:48,43.70541230,-72.28322640,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:10:58:48,43.70543400,-72.28318400,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:11:18:49,43.70662610,-72.28652230,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:11:38:48,43.70540930,-72.28320430,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:12:18:49,43.70671220,-72.28711460,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:12:38:48,43.70671990,-72.28707540,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:12:58:48,43.70661510,-72.28702890,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:13:18:48,43.70667370,-72.28712660,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:13:38:48,43.70660700,-72.28700890,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:13:58:48,43.70665530,-72.28703930,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:14:18:48,43.70661960,-72.28701830,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:14:38:48,43.70661270,-72.28702380,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:14:58:48,43.70665180,-72.28704260,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:20:07:36,43.70696303,-72.28614145,,Berry Hall; 10; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:22:58:52,43.70541830,-72.28319637,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:23:18:48,43.70546740,-72.28319750,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:23:38:49,43.70542300,-72.28318350,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,12APR2013:23:58:48,43.70544990,-72.28325180,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:00:18:48,43.70538570,-72.28320530,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:00:38:48,43.70541650,-72.28320860,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:00:58:48,43.70546760,-72.28323680,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:01:18:48,43.70543760,-72.28322050,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:01:38:48,43.70540140,-72.28319000,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:01:58:48,43.70543820,-72.28319400,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:02:18:48,43.70547760,-72.28323530,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:02:38:48,43.70542330,-72.28320150,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:02:58:48,43.70545650,-72.28323340,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:03:18:48,43.70543610,-72.28319090,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:03:38:48,43.70542570,-72.28319820,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:03:58:48,43.70543390,-72.28320420,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:04:18:48,43.70547870,-72.28322350,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:04:38:48,43.70543180,-72.28322380,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:04:58:48,43.70543030,-72.28325480,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:05:18:48,43.70545020,-72.28320030,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:05:38:48,43.70543290,-72.28318870,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:05:58:48,43.70543190,-72.28319010,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:06:18:48,43.70542040,-72.28316730,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:06:38:48,43.70542360,-72.28318680,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:10:38:48,43.70542890,-72.28320190,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:11:58:46,43.70260706,-72.28790197,,Hanover Inn; East Wheelock Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:14:38:50,43.70546374,-72.28321259,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:14:58:49,43.70554058,-72.28321770,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:15:38:51,43.70546882,-72.28323557,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:16:38:45,43.70535642,-72.28321764,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:16:58:46,43.70559583,-72.28317953,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:17:38:45,43.70548281,-72.28310337,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:17:58:45,43.70549103,-72.28331963,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:18:18:45,43.70545795,-72.28312706,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:18:38:48,43.70539770,-72.28321090,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:18:58:48,43.70540130,-72.28320200,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:19:18:48,43.70540520,-72.28319880,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:19:38:48,43.70546150,-72.28322120,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:19:58:48,43.70539900,-72.28318240,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:20:18:35,43.70539500,-72.28320270,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:20:38:48,43.70539490,-72.28319470,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:20:58:48,43.70539240,-72.28319580,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:21:18:48,43.70542390,-72.28320300,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,13APR2013:22:18:48,43.70547270,-72.28322900,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:00:58:48,43.70542900,-72.28318670,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:02:18:44,43.70549199,-72.28297576,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:02:38:44,43.70541473,-72.28315734,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:03:18:42,43.70544881,-72.28319499,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:03:18:48,43.70546030,-72.28321620,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:03:38:43,43.70554761,-72.28317566,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:03:58:43,43.70540005,-72.28328038,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:04:33:41,43.70542163,-72.28334997,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:04:38:48,43.70544870,-72.28319440,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:04:58:41,43.70552842,-72.28316487,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:04:58:48,43.70544140,-72.28319360,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:05:18:42,43.70556220,-72.28336952,,14 North Park Street; 14; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:05:18:48,43.70542330,-72.28327550,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:05:37:38,43.70542180,-72.28318270,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:05:58:42,43.70562936,-72.28299102,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:05:58:48,43.70542340,-72.28317060,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:18:42,43.70555382,-72.28314396,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:18:48,43.70543370,-72.28318320,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:38:41,43.70529838,-72.28326333,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:38:48,43.70541920,-72.28320530,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:58:44,43.70545854,-72.28316523,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:06:58:48,43.70542490,-72.28318330,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:07:18:48,43.70539190,-72.28321680,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:07:33:41,43.70546165,-72.28323186,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:07:38:48,43.70540380,-72.28322900,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:07:58:48,43.70540720,-72.28321730,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:08:18:41,43.70544200,-72.28336213,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:08:18:48,43.70542750,-72.28320180,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:08:58:48,43.70539110,-72.28321910,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:10:58:48,43.70541870,-72.28320770,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:11:18:48,43.70538770,-72.28313210,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:11:38:48,43.70542320,-72.28317730,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:11:58:48,43.70543000,-72.28317990,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:12:38:48,43.70543720,-72.28318460,in[north-park],10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:13:33:48,43.70574109,-72.28323278,,12 North Park Street; 12; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:14:15:48,43.70543479,-72.28319325,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:15:18:38,43.70540876,-72.28310390,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:16:58:38,43.70548207,-72.28310960,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:17:18:48,43.70541430,-72.28316770,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:17:58:37,43.70544736,-72.28321418,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:18:18:37,43.70531671,-72.28337247,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:18:38:36,43.70545532,-72.28312124,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:19:33:37,43.70544993,-72.28319462,,10 North Park Street; 10; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:20:18:45,43.70528206,-72.28313128,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:20:38:41,43.70541648,-72.28330500,,8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:20:38:48,43.70541540,-72.28320600,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
23,14APR2013:20:58:48,43.70541870,-72.28322970,in[north-park],8 North Park Street; 8; North Park Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
